"id","title","description","input_description","output_description","samples","test_case_id","test_case_score","hint","languages","template","create_time","last_update_time","time_limit","memory_limit","spj","spj_language","spj_code","spj_version","rule_type","visible","difficulty","source","submission_number","accepted_number","created_by_id","_id","statistic_info","total_score","contest_id","is_public","spj_compile_ok","io_mode","share_submission"
564,"打分","<p style=""margin-left: 0px;"">高中作文打分（满分为60分），为了避免作文打分的主观因素的影响，一般会请n个老师进行打分，从中去掉最高分和最低分，对保留的求和并平均。</p><p>现在给定n个老师打分的情况，你需要求出最高分和最低分，并分别存到<b>指针变量</b>p和q中（int类型指针）；对剩下的分数求和平均保存到<b>指针变量</b>r（double类型指针）中。</p><p><b>最后以间接访问的形式输出最高分，最低分和平均分</b><br /></p>","<p style=""margin-left: 0px;"">一行一个整数n。（3 &lt;= n &lt;= 10）<br /></p><p>一行n个整数表示n位老师打分情况数组score，用空格分隔。（0 &lt;= score[i] &lt;= 60）</p>","<p>按题目描述中的代码进行输出，用空格分隔。<br /></p>","[{""input"": ""3\n60 60 60"", ""output"": ""60 60 60.00""}]","e1b95d54d691cd3f2dac6549511e7e0e","[{""score"": 10, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 10, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 10, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 10, ""input_name"": ""4.in"", ""output_name"": ""4.out""}, {""score"": 10, ""input_name"": ""5.in"", ""output_name"": ""5.out""}, {""score"": 10, ""input_name"": ""6.in"", ""output_name"": ""6.out""}, {""score"": 10, ""input_name"": ""7.in"", ""output_name"": ""7.out""}, {""score"": 10, ""input_name"": ""8.in"", ""output_name"": ""8.out""}, {""score"": 10, ""input_name"": ""9.in"", ""output_name"": ""9.out""}, {""score"": 10, ""input_name"": ""10.in"", ""output_name"": ""10.out""}]","","[""C""]","{}","2021-01-23 10:10:25.357265+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",10,1,1,"2","{""0"": 1, ""4"": 2, ""-1"": 7}",0,64,True,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
565,"结构体数组","<p>输入学生人数n，然后构建一个结构体数组，结构体包含学号和学生成绩（都是int类型），然后输出成绩不及格（&lt;60）的学生的学号。<br /></p>","<p>输入n，接着输入n名学生的信息，主要是学号和成绩；<br /></p>","<p>输出成绩不及格学生的学号，每个学号一行。<br /></p>","[{""input"": ""4\n121212 5\n121213 100\n121216 70\n121218 60"", ""output"": ""121212""}]","bbe667f9f42e32a1460b36723ee224e7","[{""score"": 10, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 10, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 10, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 10, ""input_name"": ""4.in"", ""output_name"": ""4.out""}, {""score"": 10, ""input_name"": ""5.in"", ""output_name"": ""5.out""}, {""score"": 10, ""input_name"": ""6.in"", ""output_name"": ""6.out""}, {""score"": 10, ""input_name"": ""7.in"", ""output_name"": ""7.out""}, {""score"": 10, ""input_name"": ""8.in"", ""output_name"": ""8.out""}, {""score"": 10, ""input_name"": ""9.in"", ""output_name"": ""9.out""}, {""score"": 10, ""input_name"": ""10.in"", ""output_name"": ""10.out""}]","","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2021-01-23 10:10:39.731616+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",1,1,1,"3","{""0"": 1}",0,64,True,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
566,"链表操作","<p>输入一串int类型的数字以-1结束输入，将读取的不重复的数字构建成链表。并按照指示删除指定数字的节点，最后将剩余的链表的数字依次输出。<br /></p>","<p style=""margin-left: 0px;"">输入要求链表的输入用-1结束，将不重复的数字构建成链表，比如 1 2 1 2 5 6 4 -1 构建成的链表 1 2 5 6 4；</p><p>接着输入要删除的数字。</p>","<p>输出删除指定数字后的链表，中间用空格隔开，最后一个数字有空格。<br /></p>","[{""input"": ""1 2 3 4 5 6 5 4 6 -1\n4"", ""output"": ""1 2 3 5 6""}]","7996139101eb390cfcbb73d57d2053e7","[{""score"": 10, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 10, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 10, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 10, ""input_name"": ""4.in"", ""output_name"": ""4.out""}, {""score"": 10, ""input_name"": ""5.in"", ""output_name"": ""5.out""}, {""score"": 10, ""input_name"": ""6.in"", ""output_name"": ""6.out""}, {""score"": 10, ""input_name"": ""7.in"", ""output_name"": ""7.out""}, {""score"": 10, ""input_name"": ""8.in"", ""output_name"": ""8.out""}, {""score"": 10, ""input_name"": ""9.in"", ""output_name"": ""9.out""}, {""score"": 10, ""input_name"": ""10.in"", ""output_name"": ""10.out""}]","<p>链表的中重复元素的查找，要在构建时进行，即链表中存在了不插入，不存在将节点插入到链表最后<br /></p>","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2021-01-23 10:10:49.210094+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",2,2,1,"4","{""0"": 2}",0,64,True,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
567,"寻找第一个L位素数","<p>给定N 位（0&lt;= N &lt;= 100) 数字 num。</p><p>可以将数字num看成是一个长度位N的字符串，从左至右观察数字num，查找到第一个长度为L（1&lt;= L &lt;= 5) 的连续“子串”，且该“子串” 为素数。</p><p>输出这个素数。</p><p>（关键词：第一个、长度为L（即L位数）、素数）<br /></p>","<p>第一行： 正整数N 和 L，之间以空格隔开。</p><p>第二行： N个数字。每个数字 均在 [1,9] 范围内，不包含0。<b>故无需考虑前导0的情况。</b></p>","<p>如果找到第一个L位素数，则输出该数。</p><p>如果没有找到，则输出404。</p>","[{""input"": ""15 5\n436549877255444"", ""output"": ""49877""}, {""input"": ""10 3\n4244686426"", ""output"": ""404""}]","28347c2449dbee8bf8254f64df29b69a","[{""score"": 10, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 10, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 10, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 10, ""input_name"": ""4.in"", ""output_name"": ""4.out""}, {""score"": 10, ""input_name"": ""5.in"", ""output_name"": ""5.out""}, {""score"": 10, ""input_name"": ""6.in"", ""output_name"": ""6.out""}, {""score"": 10, ""input_name"": ""7.in"", ""output_name"": ""7.out""}, {""score"": 10, ""input_name"": ""8.in"", ""output_name"": ""8.out""}, {""score"": 10, ""input_name"": ""9.in"", ""output_name"": ""9.out""}, {""score"": 10, ""input_name"": ""10.in"", ""output_name"": ""10.out""}]","<p>在Sample1中，输入为436549877255444</p><p>从左到右长度为5的数分别为：43654 36549 65498 54987 49877 ........<br />其中第一个素数为 49877，所以输出为49877</p>","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2021-01-23 10:11:03.160354+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",2,2,1,"5","{""0"": 2}",0,64,True,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
568,"检查密码","<p>登入网站是一般需要输入密码。现在写一个自动检查用户密码的程序。具体要求如下：<br /><br /></p><p>密码不少于6个字符组成，且不能超过30个字符。<b>密码只能有英文字母、数字和小数点 `.`，还必须既有字母也有数字。</b></p><p>- 如果密码合法，输出 yes</p><p>- 如果密法太长，不论合法与否，都输出 too long</p><p>- 如果密码太短，不论合法与否，都输出 too short</p><p>- 如果密码长度合法，但存在不合法字符，则输出 illegal char</p><p>- 如果密码长度合法，但只有字母没有数字，则输出 need num</p><p>- 如果密码长度合法，但只有数字没有字母，则输出 need char</p><p>每次只输出一种提醒，提醒种类优先级由上到下依次递减。</p>","<p>输入为一行密码</p>","<p>输出为判断密码结果的信息。输出的信息首尾不能有空格。</p>","[{""input"": ""Ecun.2020"", ""output"": ""yes""}, {""input"": ""Ecun 2020"", ""output"": ""illegal char""}]","419d85420ff35abf3174a5f64dd9c6c0","[{""score"": 10, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 10, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 10, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 10, ""input_name"": ""4.in"", ""output_name"": ""4.out""}, {""score"": 10, ""input_name"": ""5.in"", ""output_name"": ""5.out""}, {""score"": 10, ""input_name"": ""6.in"", ""output_name"": ""6.out""}, {""score"": 10, ""input_name"": ""7.in"", ""output_name"": ""7.out""}, {""score"": 10, ""input_name"": ""8.in"", ""output_name"": ""8.out""}, {""score"": 10, ""input_name"": ""9.in"", ""output_name"": ""9.out""}, {""score"": 10, ""input_name"": ""10.in"", ""output_name"": ""10.out""}]","","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2021-01-23 10:11:09.409824+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",3,1,1,"6","{""0"": 1, ""4"": 2}",0,64,True,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
569,"递归求最大值","<p>给出n个元素，必须<b>使用递归</b>的方法求出元素中的最大值</p>","<p>第一行输入n表示元素个数</p><p>第二行输入n个整数</p>","<p>输出n个整数中的最大值</p>","[{""input"": ""3\n14 5 10"", ""output"": ""14""}]","76d83293018f58a8f5910bc95e227e8c","[{""score"": 10, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 10, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 10, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 10, ""input_name"": ""4.in"", ""output_name"": ""4.out""}, {""score"": 10, ""input_name"": ""5.in"", ""output_name"": ""5.out""}, {""score"": 10, ""input_name"": ""6.in"", ""output_name"": ""6.out""}, {""score"": 10, ""input_name"": ""7.in"", ""output_name"": ""7.out""}, {""score"": 10, ""input_name"": ""8.in"", ""output_name"": ""8.out""}, {""score"": 10, ""input_name"": ""9.in"", ""output_name"": ""9.out""}, {""score"": 10, ""input_name"": ""10.in"", ""output_name"": ""10.out""}]","<p>1 &lt;= n &lt;= 30</p>","[""C""]","{}","2021-01-23 10:11:18.240645+00",NULL,2000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",2,2,1,"7","{""0"": 2}",0,64,True,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
570,"字符串排序","<p>输入若干个单词，按字典序将单词输出<br /></p>","<p>输入一行，由多个单词组成（单词间由空格分隔），字符串以换行符结尾</p>","<p>按照字典序排列，每行输出一个单词</p>","[{""input"": ""data science days"", ""output"": ""data\ndays\nscience""}, {""input"": ""aa ab ac b a"", ""output"": ""a\naa\nab\nac\nb""}]","41fd9e202059cb03f3ef3ecdde6ba7ce","[{""score"": 10, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 10, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 10, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 10, ""input_name"": ""4.in"", ""output_name"": ""4.out""}, {""score"": 10, ""input_name"": ""5.in"", ""output_name"": ""5.out""}, {""score"": 10, ""input_name"": ""6.in"", ""output_name"": ""6.out""}, {""score"": 10, ""input_name"": ""7.in"", ""output_name"": ""7.out""}, {""score"": 10, ""input_name"": ""8.in"", ""output_name"": ""8.out""}, {""score"": 10, ""input_name"": ""9.in"", ""output_name"": ""9.out""}, {""score"": 10, ""input_name"": ""10.in"", ""output_name"": ""10.out""}]","<p>单词由26个小写英文组成</p><p>字典序：</p><p>在字典序中，&#039;a&#039;&lt;&#039;b&#039;&lt;&#039;c&#039;&lt; ... &lt; &#039;z&#039;</p><p>从每个单词的第一个字符开始比较，例如&#039;apple&#039; 排在&#039; banana&#039;前</p><p>若第一个字符相同，则比较第二个字符，例如&#039;apple&#039;排在&#039;angel&#039;前</p><p>以此类推，得到所有单词的字典序排列</p>","[""C""]","{}","2021-01-23 10:11:28.393432+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",6,3,1,"8","{""0"": 3, ""4"": 2, ""-1"": 1}",0,64,True,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
571,"实现一个通用的循环队列","<p>•向队列中插入若干个元素（循环队列最大容量为8），访问并移除队列中的所有元素。（当插入元素大于队列最大容量时输出This queue is overflow!）<br /></p>","<p>•输入：要插入的元素的个数</p><p>•要插入的每一个元素的值</p>","<p>•输出：访问并移除的每一个元素的值<br /></p>","[{""input"": ""9\n1 4 6 7 9 10 5 3 8"", ""output"": ""This queue is overflow!\n1 4 6 7 9 10 5 3""}]","60e9a86a5a5a6c4e89573f07d7aff903","[{""score"": 50, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 50, ""input_name"": ""2.in"", ""output_name"": ""2.out""}]","<p>需要用模版实现！不要使用STL</p>","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2021-03-14 07:57:07.94006+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",264,74,511,"1","{""0"": 74, ""1"": 1, ""4"": 3, ""-1"": 56, ""-2"": 130}",0,65,False,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
572,"用队列实现滑动窗口","<p>用队列实现下面功能，给定一个数组 nums 和滑动窗口的大小 k，请找出所有滑动窗口里的最大值。<br /></p>","<p>第一行为数组的长度（&lt;10），第二行为数组的元素，第三行为滑动窗口的大小k</p>","<p>输出所有滑动窗口里的最大值</p>","[{""input"": ""8\n1 3 -1 -3 5 3 6 7\n3"", ""output"": ""3 3 5 5 6 7""}]","60630002d2d2a82827057ec12980de68","[{""score"": 50, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 50, ""input_name"": ""2.in"", ""output_name"": ""2.out""}]","","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2021-03-14 08:43:14.040233+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",216,75,511,"2","{""0"": 75, ""4"": 13, ""-1"": 37, ""-2"": 91}",0,65,False,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
573,"约瑟夫循环链表问题","<p style=""margin-left: 0px;"">约瑟夫问题：</p><p>n个人围成一个圆圈，首先第1个人<b>从1开始</b>顺时针报数，报到第m个人，令其出列。然后再从下一个人开始，从1顺时针报数，报到第m个人，再令其出列，…，如此下去,直到圆圈中只剩一个人为止。此人即为优胜者。</p>","<p>输入两个数，n和m。<br /></p>","<p>输出优胜者的编号。<br /></p>","[{""input"": ""5 3"", ""output"": ""4""}]","720416d86ebfa6dda7072bb38c459552","[{""score"": 25, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 25, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 25, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 25, ""input_name"": ""4.in"", ""output_name"": ""4.out""}]","","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2021-03-18 13:07:15.826458+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",238,73,511,"1","{""0"": 73, ""1"": 8, ""4"": 54, ""-1"": 59, ""-2"": 44}",0,66,False,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
574,"选若干数和为K","<p>给定整数序列a1，a2，.....，an，判断是否可以从中选出若干数，使他们的和恰好为k。<br /></p>","<p>第一行一个正整数n，第二行整数序列a1，a2，.....，an，第三行一个整数k</p>","<p>存在和为k，输出“Yes”，反之输出“No”。注意不带引号。</p>","[{""input"": ""4\n1 2 5 7\n13"", ""output"": ""Yes""}, {""input"": ""4\n1 2 5 7\n11"", ""output"": ""No""}]","a01633b01f080dd5c1daa8b70b8377c3","[{""score"": 20, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 20, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 20, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 20, ""input_name"": ""4.in"", ""output_name"": ""4.out""}, {""score"": 20, ""input_name"": ""5.in"", ""output_name"": ""5.out""}]","","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2021-04-02 06:19:56.60127+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",237,68,1588,"3","{""0"": 68, ""4"": 11, ""-1"": 107, ""-2"": 51}",0,39,False,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
577,"二分查找","<p>给定一个元素为n的升序整型数组 nums 和一个目标值 target  ，写一个函数搜索 nums 中的 target，如果目标值存在返回下标，否则返回 -1<br /></p>","<p>元素个数为n（&lt;30）的升序数组nums<br /></p>","<p>target在数组中的下标，没有找到则返回-1<br /></p>","[{""input"": ""5\n1 2 3 4 5\n3"", ""output"": ""2""}, {""input"": ""2\n1 3\n4"", ""output"": ""-1""}]","445a6811ee4875d4fe36458d2b0135f7","[{""score"": 50, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 50, ""input_name"": ""2.in"", ""output_name"": ""2.out""}]","","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2021-04-10 10:28:20.402521+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",132,68,511,"1","{""0"": 68, ""1"": 9, ""4"": 2, ""-1"": 14, ""-2"": 39}",0,67,False,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
578,"高位基数排序","<p>使用高位基数排序对单词按照字典序排序。</p>","<p>输入两行。</p><p>第一行：一个数字n，代表输入的单词数量。</p><p>第二行：n个单词，每个单词三个字母（只包含小写字母）。</p>","<p>输出一行。</p><p>n个有序的单词，单词之间用空格隔开，末尾不包含空格。</p>","[{""input"": ""9\ndog cat pig cow fox rat bee ant bat"", ""output"": ""ant bat bee cat cow dog fox pig rat""}]","d0888f30d7bad78383bf7a06be815d4e","[{""score"": 20, ""input_name"": ""1.in"", ""output_name"": ""1.out""}, {""score"": 20, ""input_name"": ""2.in"", ""output_name"": ""2.out""}, {""score"": 20, ""input_name"": ""3.in"", ""output_name"": ""3.out""}, {""score"": 20, ""input_name"": ""4.in"", ""output_name"": ""4.out""}, {""score"": 20, ""input_name"": ""5.in"", ""output_name"": ""5.out""}]","<p>不得使用STL模板。</p>","[""C"", ""C++"", ""Java"", ""Python2"", ""Python3""]","{}","2021-04-15 11:40:38.867402+00",NULL,1000,256,False,NULL,NULL,NULL,"ACM",True,"Low","",268,62,511,"1","{""0"": 62, ""4"": 94, ""-1"": 76, ""-2"": 36}",0,68,False,False,"{""input"": ""input.txt"", ""output"": ""output.txt"", ""io_mode"": ""Standard IO""}",False
